MA_SO_SV,HOC_KY,CPA,GPA,TC_DANGKY,TC_HOANTHANH,semester_order,NAM_TUYENSINH,PTXT,TOHOP_XT,DIEM_TRUNGTUYEN,DIEM_CHUAN,COMPLETION_RATE,set_type,Prev_GPA,Prev_CPA,Prev_TC_HOANTHANH,Prev_TC_DANGKY,is_freshman,diem_vuot_chuan,nam_tuoi,semester_number,prev_gpa_cpa_diff,prev_completion_rate,load_factor,failed_last_sem,gpa_trend_slope,gpa_volatility,total_credits_failed,accumulated_fail_ratio,credit_velocity,aggressive_recovery,expected_real_credits
e66860535d3c,HK1 2024-2025,0.0,0.0,22,0,20241,2023,100,A01,21.44,20.94,,TEST,1.85,0.4,4.0,17.0,0,0.5,3,3,1.4500000000000002,0.235294117633218,8.24999999690625,1,-0.1499997000005999,0.10606601717798207,26.0,0.7647058823304499,2.6666666666666665,1,5.176470588730102
e66b0fdfbdcf,HK1 2024-2025,0.0,0.0,18,0,20241,2022,100,A00,25.32,25.27,,TEST,2.82,3.03,21.0,21.0,0,0.05000000000000071,4,6,-0.20999999999999996,0.999999999952381,0.91836734689192,0,0.02499998750000616,0.031091263510297798,2.0,0.0199999999998,16.333333333333332,0,17.6400000000036
e66c257ea1a7,HK1 2024-2025,0.0,0.0,7,0,20241,2019,1,A01,19.73,19.02,,TEST,1.81,1.28,16.0,23.0,0,0.7100000000000009,7,9,0.53,0.6956521738827978,0.4861111110773534,1,0.034999982500008776,0.03696845502136455,66.0,0.37714285714070206,12.11111111111111,0,4.360000000015086
e66d93069a3a,HK1 2024-2025,0.0,0.0,11,0,20241,2019,1,V00,23.31,19.23,,TEST,2.36,0.0,0.0,9.0,0,4.079999999999998,7,9,2.36,0.0,0.8088235293522924,1,0.029999985000007525,0.04856267428111199,53.0,0.30285714285541226,13.555555555555555,1,7.6685714285904645
e67bd3fefad6,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,A00,25.55,22.81,,TEST,-1.0,-1.0,0.0,0.0,1,2.740000000000002,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
e67d8b0a6d34,HK1 2024-2025,0.0,0.0,15,0,20241,2023,100,A00,21.05,19.95,,TEST,1.89,1.14,12.0,19.0,0,1.1000000000000014,3,3,0.75,0.63157894733518,3.461538460739645,1,-1.1599976800046399,0.820243866176395,24.0,0.6486486486311177,4.333333333333333,0,5.270270270533234
e6819802bf97,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A00,23.48,22.28,,TEST,2.84,2.75,20.0,20.0,0,1.1999999999999993,3,3,0.08999999999999986,0.99999999995,1.7272727271157025,0,-0.14999970000060034,0.10606601717798238,0.0,0.0,11.0,0,19.0
e687af3ac60f,HK1 2024-2025,0.0,0.0,6,0,20241,2018,1,V00,18.81,18.7,,TEST,2.14,0.67,3.0,9.0,0,0.10999999999999943,8,9,1.4700000000000002,0.3333333332962963,1.1538461536242604,1,-0.019999990000005016,0.02986078811194826,59.0,0.5315315315267429,5.777777777777778,0,2.810810810839542
e687ebb9e76d,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,A01,22.69,22.49,,TEST,2.21,2.18,22.0,22.0,0,0.20000000000000284,4,5,0.029999999999999805,0.9999999999545455,1.5068493149652844,0,-0.0849999575000212,0.18282505298782226,6.0,0.07594936708764621,14.6,0,20.329113924071784
e68dc40d99a5,HK1 2024-2025,0.0,0.0,18,0,20241,2024,100,A00,23.3,22.84,,TEST,-1.0,-1.0,0.0,0.0,1,0.46000000000000085,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
e69174da07ab,HK1 2024-2025,0.0,0.0,24,0,20241,2022,100,A00,25.59,19.68,,TEST,2.14,0.14,2.0,21.0,0,5.91,4,5,2.0,0.0952380952335601,2.7272727269628096,1,-0.009999995000002508,0.1728920665232118,36.0,0.44999999999437496,8.8,1,13.200000000135002
e695647e8cf1,HK1 2024-2025,0.0,0.0,16,0,20241,2024,100,A01,23.6,22.03,,TEST,-1.0,-1.0,0.0,0.0,1,1.5700000000000003,2,1,0.0,0.0,15999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,16.0
e69c981b22ed,HK1 2024-2025,0.0,0.0,20,0,20241,2020,1,A00,25.6,21.62,,TEST,2.21,1.38,8.0,15.0,0,3.9800000000000004,6,9,0.8300000000000001,0.5333333332977778,1.3333333332444444,1,-0.019999990000005016,0.03403429642776798,22.0,0.15384615384507802,13.444444444444445,1,16.92307692309844
e69cdeaa42a7,HK1 2024-2025,0.0,0.0,24,0,20241,2022,100,A00,25.01,23.23,,TEST,1.93,2.06,22.0,22.0,0,1.7800000000000011,4,5,-0.13000000000000012,0.9999999999545455,1.5999999998933334,0,0.02499998750000627,0.03862210075418816,8.0,0.09638554216751342,15.0,0,21.686746987979678
e69e76d0af18,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A00,22.12,20.98,,TEST,1.94,1.07,12.0,16.0,0,1.1400000000000006,3,3,0.8699999999999999,0.749999999953125,1.9655172411759811,1,-0.33999932000135985,0.24041630560342606,4.0,0.12121212120844813,9.666666666666666,1,16.696969697039485
e6a6c39084e9,HK1 2024-2025,0.0,0.0,19,0,20241,2022,100,A00,23.5,19.71,,TEST,1.42,1.22,12.0,19.0,0,3.789999999999999,4,5,0.19999999999999996,0.63157894733518,1.9791666664605034,1,0.08999995500002246,0.12737739202856987,16.0,0.24999999999609374,9.6,0,14.250000000074218
e6b07100f302,HK1 2024-2025,0.0,0.0,5,0,20241,2021,1,A00,24.73,23.88,,TEST,2.21,1.42,15.0,23.0,0,0.8500000000000014,5,7,0.79,0.6521739130151228,0.26315789472299167,1,-0.009999995000002508,0.06733003292241342,11.0,0.09016393442549046,15.857142857142858,0,4.549180327872548
e6b91ceed826,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,A00,22.49,22.29,,TEST,2.51,2.62,23.0,23.0,0,0.1999999999999993,4,5,-0.11000000000000032,0.9999999999565218,1.3124999999179687,0,0.10999994500002737,0.16276260831857747,3.0,0.03614457831281753,16.0,0,20.24096385543083
e6ba3a59774f,HK1 2024-2025,0.0,0.0,27,0,20241,2022,100,A00,22.55,21.96,,TEST,2.11,0.0,0.0,18.0,0,0.5899999999999999,4,5,2.11,0.0,10.384615380621302,1,-0.029999985000007525,0.06454972243679027,54.0,0.8059701492417018,2.6,1,5.23880597047405
e6bfa39043ee,HK1 2024-2025,0.0,0.0,19,0,20241,2022,100,D07,24.3,22.06,,TEST,1.99,1.56,22.0,25.0,0,2.240000000000002,4,5,0.42999999999999994,0.8799999999648,1.2837837836970416,1,-0.0649999675000163,0.08808140174482548,8.0,0.09756097560856633,14.8,0,17.14634146343724
e6c13c251546,HK1 2024-2025,0.0,0.0,21,0,20241,2024,100,A00,23.48,23.36,,TEST,-1.0,-1.0,0.0,0.0,1,0.120000000000001,2,1,0.0,0.0,21000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,21.0
e6c1c2bb362f,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,A00,25.59,25.34,,TEST,2.06,2.24,21.0,24.0,0,0.25,4,6,-0.18000000000000016,0.8749999999635417,0.99999999995,1,0.08999995500002257,0.10372238588334406,9.0,0.08256880733869203,16.666666666666668,0,18.34862385322616
e6c1daf176cb,HK1 2024-2025,0.0,0.0,18,0,20241,2021,1,A00,22.73,21.73,,TEST,2.95,3.38,17.0,17.0,0,1.0,5,7,-0.4299999999999997,0.9999999999411765,0.8490566037335351,0,0.04999997500001254,0.26849891371599055,5.0,0.03999999999968,17.142857142857142,0,17.28000000000576
e6c3020154b0,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,A00,23.25,20.17,,TEST,1.93,0.99,19.0,26.0,0,3.0799999999999983,4,5,0.94,0.7307692307411242,1.3999999999066666,1,-0.03999998000000992,0.11,12.0,0.1379310344811732,15.0,0,18.103448275895364
e6cb678d590e,HK1 2024-2025,0.0,0.0,25,0,20241,2023,100,A00,24.95,24.32,,TEST,2.06,1.51,19.0,22.0,0,0.629999999999999,3,3,0.55,0.8636363635971074,2.49999999975,1,-0.6099987800024398,0.43133513652379407,3.0,0.0909090909063361,10.0,1,22.727272727341596
e6d006bb63e3,HK1 2024-2025,0.0,0.0,14,0,20241,2024,100,V00,21.59,21.22,,TEST,-1.0,-1.0,0.0,0.0,1,0.370000000000001,2,1,0.0,0.0,14000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,14.0
e6d08309f559,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,V00,22.05,20.27,,TEST,1.91,0.39,3.0,15.0,0,1.7800000000000011,4,5,1.52,0.19999999998666668,4.19999999916,1,0.034999982500008665,0.20434855843223682,41.0,0.6212121212027089,5.0,1,7.954545454743114
e6d1be2e9fbf,HK1 2024-2025,0.0,0.0,19,0,20241,2021,1,A00,23.94,23.25,,TEST,2.01,1.89,21.0,22.0,0,0.6900000000000013,5,7,0.11999999999999988,0.9545454545020661,0.9595959595474951,1,-0.019999990000005016,0.031622776601684686,8.0,0.06611570247879243,16.142857142857142,0,17.743801652902945
e6d83efc0d2c,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A00,25.41,25.19,,TEST,-1.0,-1.0,0.0,0.0,1,0.21999999999999886,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
e6e08dfa538f,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,A00,23.04,22.5,,TEST,1.72,1.8,22.0,22.0,0,0.5399999999999991,4,5,-0.08000000000000007,0.9999999999545455,1.4705882351859862,0,0.09999995000002497,0.12476644848141936,9.0,0.11688311688159891,13.6,0,17.66233766236802
e6e8dbe6d9c5,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,A01,23.99,23.5,,TEST,-1.0,-1.0,0.0,0.0,1,0.48999999999999844,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
e6ec613949cb,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A01,26.11,25.13,,TEST,-1.0,-1.0,0.0,0.0,1,0.9800000000000004,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
e6f026de733d,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,A00,24.1,24.1,,TEST,1.77,2.0,23.0,23.0,0,0.0,4,5,-0.22999999999999998,0.9999999999565218,1.3999999999066666,0,0.004999997500001254,0.0858292879305582,5.0,0.06249999999921875,15.0,0,19.687500000016406
e6f139b6666c,HK1 2024-2025,0.0,0.0,20,0,20241,2023,100,A00,21.58,19.75,,TEST,3.04,2.72,13.0,16.0,0,1.8299999999999983,3,3,0.31999999999999984,0.8124999999492187,2.142857142627551,1,0.2799994400011202,0.19798989873223347,6.0,0.17647058823010384,9.333333333333334,1,16.470588235397923
e6f6fc891aad,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A00,24.57,24.4,,TEST,-1.0,-1.0,0.0,0.0,1,0.1700000000000017,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
e6f9232c3ca8,HK1 2024-2025,0.0,0.0,17,0,20241,2023,100,A00,20.93,19.79,,TEST,1.45,1.0,2.0,4.0,0,1.1400000000000006,3,3,0.44999999999999996,0.499999999875,2.5499999996175,1,0.28999942000116,0.2050609665440988,2.0,0.09090909090495868,6.666666666666667,1,15.454545454615703
e6fa43760de2,HK1 2024-2025,0.0,0.0,23,0,20241,2021,1,A00,22.62,22.57,,TEST,1.57,0.52,9.0,21.0,0,0.05000000000000071,5,7,1.05,0.42857142855102043,4.999999998913044,1,0.0,0.08180260794538681,77.0,0.6470588235239743,6.0,1,8.117647058948592
e6fbc8e8ab50,HK1 2024-2025,0.0,0.0,16,0,20241,2022,100,A00,22.43,22.38,,TEST,2.06,1.78,21.0,22.0,0,0.05000000000000071,4,5,0.28,0.9545454545020661,1.14285714277551,1,-0.12999993500003237,0.11528949070347493,12.0,0.14634146341284948,14.0,0,13.658536585394408
e6febb45304b,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,A00,24.24,19.82,,TEST,2.31,1.47,12.0,19.0,0,4.419999999999998,4,5,0.8400000000000001,0.63157894733518,1.6666666665343917,1,0.06499996750001619,0.301440983720971,17.0,0.21249999999734373,12.6,1,16.537500000055783
e702268b51c0,HK1 2024-2025,0.0,0.0,20,0,20241,2023,100,A00,20.77,20.32,,TEST,2.12,1.44,11.0,18.0,0,0.4499999999999993,3,3,0.6800000000000002,0.6111111110771605,2.0689655170273484,1,0.20999958000084018,0.14849242404917504,7.0,0.19444444443904324,9.666666666666666,1,16.111111111219138
e70993245e76,HK1 2024-2025,0.0,0.0,3,0,20241,2020,1,A00,24.42,16.98,,TEST,2.46,2.43,14.0,14.0,0,7.440000000000001,6,9,0.029999999999999805,0.9999999999285715,0.18749999998828126,0,0.0,0.028722813232686512,7.0,0.049295774647540175,15.0,0,2.8521126760573794
e709d2a16185,HK1 2024-2025,0.0,0.0,23,0,20241,2023,100,A01,23.02,22.63,,TEST,2.43,1.75,13.0,18.0,0,0.39000000000000057,3,3,0.6800000000000002,0.7222222221820987,2.29999999977,1,-0.08999982000035985,0.06363961030678918,5.0,0.14285714285306123,10.0,1,19.714285714379592
e70e6556fcdb,HK1 2024-2025,0.0,0.0,14,0,20241,2024,100,V00,23.06,21.97,,TEST,-1.0,-1.0,0.0,0.0,1,1.0899999999999999,2,1,0.0,0.0,14000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,14.0
e70e9f50832d,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A00,25.03,24.88,,TEST,-1.0,-1.0,0.0,0.0,1,0.15000000000000213,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
e7102f7149d7,HK1 2024-2025,0.0,0.0,2,0,20241,2018,1,V01,20.79,16.34,,TEST,2.24,0.9,3.0,5.0,0,4.449999999999999,8,7,1.3400000000000003,0.59999999988,0.12195121950475908,1,-0.009999995000002286,0.034999999999998956,21.0,0.18103448275706005,13.571428571428571,0,1.63793103448588
e712cb9a15f2,HK1 2024-2025,0.0,0.0,22,0,20241,2023,100,V00,23.68,21.2,,TEST,3.24,3.03,22.0,22.0,0,2.4800000000000004,3,3,0.2100000000000004,0.9999999999545455,2.19999999978,0,-0.5799988400023196,0.41012193308819744,0.0,0.0,10.0,0,22.0
e712cf2c671b,HK1 2024-2025,0.0,0.0,10,0,20241,2022,100,D07,22.06,22.06,,TEST,2.12,2.13,12.0,12.0,0,0.0,4,5,-0.009999999999999787,0.9999999999166667,0.9433962263260948,0,0.019999990000005016,0.1549193338482968,15.0,0.22058823529087368,10.6,0,7.794117647091263
e716e545421e,HK1 2024-2025,0.0,0.0,18,0,20241,2021,1,A00,24.16,23.51,,TEST,2.06,1.98,22.0,23.0,0,0.6499999999999986,5,7,0.08000000000000007,0.9565217390888469,0.8737864077245734,1,-0.02499998750000616,0.054467115461227684,12.0,0.09302325581323238,16.714285714285715,0,16.32558139536182
e71ea5cd2753,HK1 2024-2025,0.0,0.0,14,0,20241,2024,100,V00,24.04,21.75,,TEST,-1.0,-1.0,0.0,0.0,1,2.289999999999999,2,1,0.0,0.0,14000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,14.0
e71f1e20f817,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A00,24.45,24.01,,TEST,1.99,1.78,20.0,22.0,0,0.4399999999999977,3,3,0.20999999999999996,0.9090909090495868,1.67647058808737,1,-0.08999982000036007,0.06363961030678941,2.0,0.05555555555401235,11.333333333333334,0,17.944444444473763
e71f760aaf76,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,A00,22.88,19.98,,TEST,1.63,1.26,19.0,22.0,0,2.8999999999999986,4,5,0.3699999999999999,0.8636363635971074,1.3513513512600437,1,0.009999995000002397,0.0330403793359983,9.0,0.1084337349384526,14.8,0,17.831325301230947
e727597273a6,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A01,24.39,23.77,,TEST,2.3,2.09,20.0,22.0,0,0.620000000000001,3,3,0.20999999999999996,0.9090909090495868,1.838709677241415,1,-0.05999988000024005,0.04242640687119305,5.0,0.13888888888503087,10.333333333333334,0,16.361111111184414
e72c8c4ae762,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A00,25.92,21.28,,TEST,2.2,2.0,12.0,16.0,0,4.640000000000001,3,3,0.20000000000000018,0.749999999953125,1.9655172411759811,1,0.3399993200013601,0.24041630560342614,4.0,0.12121212120844813,9.666666666666666,1,16.696969697039485
e72d46fa1c68,HK1 2024-2025,0.0,0.0,18,0,20241,2024,100,A00,24.12,23.53,,TEST,-1.0,-1.0,0.0,0.0,1,0.5899999999999999,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
e734c17a60f6,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,D01,22.24,22.19,,TEST,-1.0,-1.0,0.0,0.0,1,0.04999999999999716,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
e734e83566cb,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,A01,24.26,23.3,,TEST,2.29,2.28,22.0,22.0,0,0.9600000000000009,4,5,0.010000000000000231,0.9999999999545455,1.4285714284786641,0,0.009999995000002508,0.07274384280931742,0.0,0.0,15.4,0,22.0
e73b92dc9497,HK1 2024-2025,0.0,0.0,10,0,20241,2020,1,A00,24.6,24.5,,TEST,2.51,3.03,6.0,6.0,0,0.10000000000000142,6,9,-0.52,0.9999999998333333,0.7142857142346939,0,0.034999982500008665,0.15195942440884347,14.0,0.10447761193951884,13.333333333333334,0,8.95522388060481
e73df2bb3a96,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A00,21.95,21.9,,TEST,-1.0,-1.0,0.0,0.0,1,0.05000000000000071,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
e73e18602a1c,HK1 2024-2025,0.0,0.0,20,0,20241,2023,100,A00,22.9,20.31,,TEST,1.55,0.26,4.0,19.0,0,2.59,3,3,1.29,0.21052631577839334,3.7499999992968753,1,-0.05999988000024005,0.04242640687119289,21.0,0.5675675675522279,5.333333333333333,1,8.648648648955442
e74a01a99add,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,D01,23.96,23.51,,TEST,-1.0,-1.0,0.0,0.0,1,0.4499999999999993,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
e74bd9ea9b30,HK1 2024-2025,0.0,0.0,10,0,20241,2021,1,A00,25.38,25.33,,TEST,3.05,2.76,24.0,24.0,0,0.05000000000000071,5,7,0.29000000000000004,0.9999999999583333,0.499999999975,0,-0.009999995000002508,0.06499999999999939,4.0,0.032258064515868885,17.142857142857142,0,9.67741935484131
e74f2ef93014,HK1 2024-2025,0.0,0.0,12,0,20241,2024,100,V02,24.65,21.61,,TEST,-1.0,-1.0,0.0,0.0,1,3.039999999999999,2,1,0.0,0.0,12000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,12.0
e7572fbaebcc,HK1 2024-2025,0.0,0.0,25,0,20241,2022,100,A00,25.02,22.5,,TEST,1.79,1.56,16.0,20.0,0,2.5199999999999996,4,5,0.22999999999999998,0.79999999996,2.84090909058626,1,0.0,0.6337717780610514,27.0,0.38028169013548896,8.8,1,15.492957746612776
e758c50eda5d,HK1 2024-2025,0.0,0.0,21,0,20241,2021,1,A00,24.37,23.78,,TEST,2.36,2.21,26.0,26.0,0,0.5899999999999999,5,7,0.1499999999999999,0.9999999999615384,1.019417475678669,0,0.014999992500003652,0.08301606270274839,11.0,0.09166666666590277,15.571428571428571,0,19.075000000016043
e75d9f561071,HK1 2024-2025,0.0,0.0,3,0,20241,2021,1,A01,22.24,16.25,,TEST,2.62,3.29,17.0,17.0,0,5.989999999999998,5,7,-0.6699999999999999,0.9999999999411765,0.15624999999186198,0,0.06999996500001755,0.13475286020464772,4.0,0.03305785123939622,16.714285714285715,0,2.9008264462818114
e75f093d8d95,HK1 2024-2025,0.0,0.0,22,0,20241,2023,100,A00,21.7,16.73,,TEST,2.46,2.19,22.0,23.0,0,4.969999999999999,3,3,0.27,0.9565217390888469,1.8857142855526532,1,-0.30999938000124005,0.21920310216782993,1.0,0.027777777777006175,11.666666666666666,0,21.388888888905864
e7691ec91cd6,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,A00,22.47,22.36,,TEST,1.62,0.8,9.0,16.0,0,0.10999999999999943,4,5,0.8200000000000001,0.5624999999648438,2.777777777391975,1,-0.11999994000002999,0.1296148139681572,35.0,0.49295774647193014,7.2,1,10.140845070561397
e76c0b27785b,HK1 2024-2025,0.0,0.0,10,0,20241,2020,1,A00,26.15,21.42,,TEST,1.66,0.69,7.0,20.0,0,4.729999999999997,6,9,0.97,0.3499999999825,0.9615384614460059,1,0.02499998750000616,0.04795831523312728,71.0,0.5419847328202902,6.666666666666667,0,4.580152671797098
e76e965db0cd,HK1 2024-2025,0.0,0.0,23,0,20241,2022,100,A00,23.8,23.61,,TEST,2.17,2.49,21.0,21.0,0,0.19000000000000128,4,5,-0.3200000000000003,0.999999999952381,1.6197183097450902,0,0.12999993500003248,0.11474609652039004,7.0,0.08974358974243918,14.2,0,20.9358974359239
e772e0995f23,HK1 2024-2025,0.0,0.0,10,0,20241,2021,1,D01,25.46,24.38,,TEST,3.18,3.62,21.0,21.0,0,1.0800000000000018,5,7,-0.43999999999999995,0.999999999952381,0.49019607840734336,0,0.014999992500003874,0.034034296427769485,0.0,0.0,17.285714285714285,0,10.0
e77a8b0ab20f,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,D01,25.82,25.19,,TEST,-1.0,-1.0,0.0,0.0,1,0.629999999999999,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
e7835573b76a,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,D01,24.79,23.82,,TEST,-1.0,-1.0,0.0,0.0,1,0.9699999999999989,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
e78502923751,HK1 2024-2025,0.0,0.0,16,0,20241,2024,200,A01,25.3,22.79,,TEST,-1.0,-1.0,0.0,0.0,1,2.5100000000000016,2,1,0.0,0.0,15999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,16.0
e78b13cf09f8,HK1 2024-2025,0.0,0.0,13,0,20241,2024,100,A00,26.22,24.44,,TEST,-1.0,-1.0,0.0,0.0,1,1.7799999999999976,2,1,0.0,0.0,13000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,13.0
e78b6c76088a,HK1 2024-2025,0.0,0.0,22,0,20241,2024,100,D01,21.45,17.04,,TEST,-1.0,-1.0,0.0,0.0,1,4.41,2,1,0.0,0.0,22000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,22.0
e78bdac2f2b0,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A00,24.48,24.43,,TEST,-1.0,-1.0,0.0,0.0,1,0.05000000000000071,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
e791e7399249,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,D01,23.55,23.45,,TEST,-1.0,-1.0,0.0,0.0,1,0.10000000000000142,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
e797d88d219e,HK1 2024-2025,0.0,0.0,24,0,20241,2024,100,D01,19.5,17.18,,TEST,-1.0,-1.0,0.0,0.0,1,2.3200000000000003,2,1,0.0,0.0,24000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,24.0
e79ff0413f30,HK1 2024-2025,0.0,0.0,14,0,20241,2024,100,V00,24.59,22.25,,TEST,-1.0,-1.0,0.0,0.0,1,2.34,2,1,0.0,0.0,14000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,14.0
e7a4e85a09d2,HK1 2024-2025,0.0,0.0,20,0,20241,2023,100,V00,23.84,21.34,,TEST,2.67,2.08,17.0,20.0,0,2.5,3,3,0.5899999999999999,0.8499999999575,1.8749999998242188,1,-0.25999948000104023,0.18384776310850237,3.0,0.08571428571183674,10.666666666666666,0,18.285714285763266
e7add15b07c8,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A00,24.8,24.64,,TEST,-1.0,-1.0,0.0,0.0,1,0.16000000000000014,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
e7b742a6ebf7,HK1 2024-2025,0.0,0.0,21,0,20241,2023,100,D01,21.81,21.21,,TEST,1.92,1.15,11.0,16.0,0,0.5999999999999979,3,3,0.77,0.6874999999570313,2.5199999996975997,1,-0.17999964000072013,0.12727922061357852,8.0,0.24242424241689625,8.333333333333334,1,15.909090909245178
e7ba859027f1,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A00,25.21,25.0,,TEST,-1.0,-1.0,0.0,0.0,1,0.21000000000000085,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
e7c0ab3c7d32,HK1 2024-2025,0.0,0.0,18,0,20241,2024,100,A00,22.79,22.15,,TEST,-1.0,-1.0,0.0,0.0,1,0.6400000000000006,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
e7c0ae2a546a,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,D07,19.67,16.31,,TEST,2.32,2.31,23.0,23.0,0,3.360000000000003,4,5,0.009999999999999787,0.9999999999565218,1.5217391303245116,0,0.08999995500002235,0.13500000000000004,10.0,0.12658227847941034,13.8,0,18.341772151932382
e7c1b16ca5f3,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,D01,22.4,21.95,,TEST,-1.0,-1.0,0.0,0.0,1,0.4499999999999993,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
e7c501d5374a,HK1 2024-2025,0.0,0.0,20,0,20241,2023,100,A00,20.67,20.12,,TEST,1.83,0.55,7.0,22.0,0,0.5500000000000007,3,3,1.28,0.31818181816735536,3.1578947363434904,1,-0.07999984000031984,0.056568542494923775,21.0,0.5249999999868751,6.333333333333333,0,9.5000000002625
e7c7f6d853f1,HK1 2024-2025,0.0,0.0,18,0,20241,2024,100,D01,22.61,22.31,,TEST,-1.0,-1.0,0.0,0.0,1,0.3000000000000007,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
e7cffe26cd8f,HK1 2024-2025,0.0,0.0,22,0,20241,2023,100,A00,18.06,17.25,,TEST,1.62,1.36,20.0,23.0,0,0.8099999999999987,3,3,0.26,0.8695652173534971,2.129032257858481,1,-0.07999984000031984,0.056568542494923775,5.0,0.13888888888503087,10.333333333333334,0,18.94444444452932
e7d3c68bd3d8,HK1 2024-2025,0.0,0.0,8,0,20241,2021,1,A00,23.66,23.12,,TEST,2.4,1.31,12.0,21.0,0,0.5399999999999991,5,7,1.0899999999999999,0.5714285714013605,0.4545454545196281,1,-0.054999972500013684,0.09912113800799327,19.0,0.15702479338713202,14.571428571428571,0,6.743801652902944
e7d5cc46040f,HK1 2024-2025,0.0,0.0,18,0,20241,2021,1,A00,24.4,23.75,,TEST,2.87,2.69,22.0,23.0,0,0.6499999999999986,5,7,0.18000000000000016,0.9565217390888469,0.8737864077245734,1,-0.014999992500003652,0.030956959368343154,1.0,0.008333333333263889,17.0,0,17.85000000000125
